AudioName,Ratings,MOS,AudioType,ScaledMOS
http://eagles.soic.indiana.edu/sid2397-noisy-COSINE-3231-F_array1_115-truncated.wav,"[48, 73, 45, 56, 71]",58.6,test,3.3459268
http://eagles.soic.indiana.edu/sid2398-anchor-COSINE-3231-F_close_116.wav,"[42, 81, 53, 56, 40]",54.4,anchor,5.0981407
http://eagles.soic.indiana.edu/sid2398-clean-COSINE-3231-F_close_116.wav,"[58, 97, 61, 71, 82]",73.8,reference,7.8342786
http://eagles.soic.indiana.edu/sid2398-noisy-COSINE-3231-F_array1_116.wav,"[69, 65, 60, 47, 21]",52.4,test,4.457847
http://eagles.soic.indiana.edu/sid2399-anchor-COSINE-3231-F_close_117.wav,"[82, 51, 87, 73, 54]",69.4,anchor,4.970829
http://eagles.soic.indiana.edu/sid2399-clean-COSINE-3231-F_close_117.wav,"[67, 78, 100, 65, 76]",77.2,reference,7.344675
http://eagles.soic.indiana.edu/sid2399-noisy-COSINE-3231-F_array1_117.wav,"[72, 42, 52, 47, 62]",55.0,test,3.313721
http://eagles.soic.indiana.edu/sid2400-anchor-COSINE-3231-F_close_118.wav,"[71, 51, 86, 61, 32]",60.2,anchor,4.979252
http://eagles.soic.indiana.edu/sid2400-clean-COSINE-3231-F_close_118.wav,"[87, 62, 85, 70, 43]",69.4,reference,7.5830164
http://eagles.soic.indiana.edu/sid2400-noisy-COSINE-3231-F_array1_118.wav,"[56, 41, 33, 47, 62]",47.8,test,4.4731364
http://eagles.soic.indiana.edu/sid2401-anchor-COSINE-3231-F_close_119.wav,"[54, 65, 52, 55, 50]",55.2,anchor,4.8618636
http://eagles.soic.indiana.edu/sid2401-clean-COSINE-3231-F_close_119.wav,"[69, 93, 61, 65, 76]",72.8,reference,7.4770994
http://eagles.soic.indiana.edu/sid2401-noisy-COSINE-3231-F_array1_119.wav,"[52, 32, 45, 45, 58]",46.4,test,3.7958083
http://eagles.soic.indiana.edu/sid2402-anchor-COSINE-3231-F_close_12.wav,"[52, 45, 64, 58, 33]",50.4,anchor,5.019186
http://eagles.soic.indiana.edu/sid2402-clean-COSINE-3231-F_close_12.wav,"[46, 80, 91, 52, 46]",63.0,reference,7.0400734
http://eagles.soic.indiana.edu/sid2402-noisy-COSINE-3231-F_array1_12.wav,"[39, 20, 46, 37, 14]",31.2,test,3.0527704
http://eagles.soic.indiana.edu/sid2403-anchor-COSINE-3231-F_close_120.wav,"[52, 90, 35, 56, 67]",60.0,anchor,5.0314856
http://eagles.soic.indiana.edu/sid2403-clean-COSINE-3231-F_close_120.wav,"[64, 90, 46, 56, 94]",70.0,reference,7.3683534
http://eagles.soic.indiana.edu/sid2403-noisy-COSINE-3231-F_array1_120.wav,"[25, 35, 23, 20, 44]",29.4,test,4.2826333
http://eagles.soic.indiana.edu/sid2404-anchor-COSINE-3231-F_close_122.wav,"[30, 43, 67, 50, 91]",56.2,anchor,4.9970074
http://eagles.soic.indiana.edu/sid2404-clean-COSINE-3231-F_close_122.wav,"[55, 56, 41, 89, 91]",66.4,reference,7.311963
http://eagles.soic.indiana.edu/sid2404-noisy-COSINE-3231-F_array1_122.wav,"[36, 43, 71, 68, 64]",56.4,test,4.3124194
http://eagles.soic.indiana.edu/sid2405-anchor-COSINE-3231-F_close_124.wav,"[75, 59, 30, 43, 81]",57.6,anchor,5.1646976
http://eagles.soic.indiana.edu/sid2405-clean-COSINE-3231-F_close_124.wav,"[81, 73, 78, 70, 75]",75.4,reference,7.6558642
http://eagles.soic.indiana.edu/sid2405-noisy-COSINE-3231-F_array1_124.wav,"[58, 50, 47, 38, 63]",51.2,test,5.448496
http://eagles.soic.indiana.edu/sid2406-anchor-COSINE-3231-F_close_125.wav,"[35, 21, 44, 49, 49]",39.6,anchor,5.065245
http://eagles.soic.indiana.edu/sid2406-clean-COSINE-3231-F_close_125.wav,"[95, 70, 54, 77, 71]",73.4,reference,7.8458867
http://eagles.soic.indiana.edu/sid2406-noisy-COSINE-3231-F_array1_125.wav,"[16, 42, 23, 82, 30]",38.6,test,4.6964626
http://eagles.soic.indiana.edu/sid2407-anchor-COSINE-3231-F_close_126.wav,"[100, 68, 41, 35, 61]",61.0,anchor,4.6849794
http://eagles.soic.indiana.edu/sid2407-clean-COSINE-3231-F_close_126.wav,"[61, 59, 56, 32, 68]",55.2,reference,6.8278675
http://eagles.soic.indiana.edu/sid2407-noisy-COSINE-3231-F_array1_126.wav,"[65, 68, 42, 17, 15]",41.4,test,3.2196963
http://eagles.soic.indiana.edu/sid2408-anchor-COSINE-3231-F_close_127.wav,"[57, 29, 39, 47, 60]",46.4,anchor,4.5235395
http://eagles.soic.indiana.edu/sid2408-clean-COSINE-3231-F_close_127.wav,"[67, 78, 85, 59, 79]",73.6,reference,6.713188
http://eagles.soic.indiana.edu/sid2408-noisy-COSINE-3231-F_array1_127.wav,"[29, 16, 25, 19, 49]",27.6,test,4.0688086
http://eagles.soic.indiana.edu/sid2409-anchor-COSINE-3231-F_close_128.wav,"[68, 20, 47, 30, 63]",45.6,anchor,4.7729034
http://eagles.soic.indiana.edu/sid2409-clean-COSINE-3231-F_close_128.wav,"[84, 36, 75, 67, 75]",67.4,reference,6.905313
http://eagles.soic.indiana.edu/sid2409-noisy-COSINE-3231-F_array1_128.wav,"[22, 24, 32, 29, 58]",33.0,test,3.5831428
http://eagles.soic.indiana.edu/sid2410-anchor-COSINE-3231-F_close_129.wav,"[53, 64, 62, 47, 55]",56.2,anchor,4.919338
http://eagles.soic.indiana.edu/sid2410-clean-COSINE-3231-F_close_129.wav,"[69, 60, 64, 91, 66]",70.0,reference,6.6910796
http://eagles.soic.indiana.edu/sid2410-noisy-COSINE-3231-F_array1_129.wav,"[66, 45, 51, 23, 45]",46.0,test,4.3731494
http://eagles.soic.indiana.edu/sid2411-anchor-COSINE-3231-F_close_13.wav,"[73, 49, 39, 37, 59]",51.4,anchor,4.1109033
http://eagles.soic.indiana.edu/sid2411-clean-COSINE-3231-F_close_13.wav,"[52, 25, 19, 63, 71]",46.0,reference,5.9948435
http://eagles.soic.indiana.edu/sid2411-noisy-COSINE-3231-F_array1_13.wav,"[19, 38, 21, 43, 2]",24.6,test,3.1135743
http://eagles.soic.indiana.edu/sid2412-anchor-COSINE-3231-F_close_130.wav,"[25, 60, 45, 20, 52]",40.4,anchor,5.3391085
http://eagles.soic.indiana.edu/sid2412-clean-COSINE-3231-F_close_130.wav,"[45, 81, 57, 20, 61]",52.8,reference,8.121052
http://eagles.soic.indiana.edu/sid2412-noisy-COSINE-3231-F_array1_130.wav,"[10, 41, 27, 10, 35]",24.6,test,3.4051008
http://eagles.soic.indiana.edu/sid2413-anchor-COSINE-3231-F_close_131.wav,"[39, 55, 35, 85, 21]",47.0,anchor,4.550824
http://eagles.soic.indiana.edu/sid2413-clean-COSINE-3231-F_close_131.wav,"[74, 65, 40, 82, 65]",65.2,reference,6.4414177
http://eagles.soic.indiana.edu/sid2413-noisy-COSINE-3231-F_array1_131.wav,"[12, 38, 66, 92, 5]",42.6,test,3.4924898
http://eagles.soic.indiana.edu/sid2414-anchor-COSINE-3231-F_close_132.wav,"[85, 68, 51, 80, 78]",72.4,anchor,5.022681
http://eagles.soic.indiana.edu/sid2414-clean-COSINE-3231-F_close_132.wav,"[65, 76, 51, 91, 82]",73.0,reference,7.6433764
http://eagles.soic.indiana.edu/sid2414-noisy-COSINE-3231-F_array1_132.wav,"[46, 40, 60, 44, 65]",51.0,test,3.6709838
http://eagles.soic.indiana.edu/sid2415-anchor-COSINE-3231-F_close_133.wav,"[58, 64, 74, 13, 84]",58.6,anchor,4.5028386
http://eagles.soic.indiana.edu/sid2415-clean-COSINE-3231-F_close_133.wav,"[84, 59, 85, 29, 73]",66.0,reference,6.5435524
http://eagles.soic.indiana.edu/sid2415-noisy-COSINE-3231-F_array1_133.wav,"[32, 62, 43, 14, 49]",40.0,test,4.330319
http://eagles.soic.indiana.edu/sid2416-anchor-COSINE-3231-F_close_134.wav,"[45, 61, 71, 55, 75]",61.4,anchor,4.8993483
http://eagles.soic.indiana.edu/sid2416-clean-COSINE-3231-F_close_134.wav,"[66, 80, 71, 52, 80]",69.8,reference,7.3079515
http://eagles.soic.indiana.edu/sid2416-noisy-COSINE-3231-F_array1_134.wav,"[74, 60, 18, 30, 35]",43.4,test,3.2163343
http://eagles.soic.indiana.edu/sid2417-anchor-COSINE-3231-F_close_135.wav,"[81, 57, 59, 61, 59]",63.4,anchor,4.6098566
http://eagles.soic.indiana.edu/sid2417-clean-COSINE-3231-F_close_135.wav,"[68, 74, 87, 76, 86]",78.2,reference,6.6314116
http://eagles.soic.indiana.edu/sid2417-noisy-COSINE-3231-F_array1_135.wav,"[34, 42, 52, 29, 27]",36.8,test,1.9435445
http://eagles.soic.indiana.edu/sid2418-anchor-COSINE-3231-F_close_136.wav,"[65, 58, 23, 59, 85]",58.0,anchor,4.061393
http://eagles.soic.indiana.edu/sid2418-clean-COSINE-3231-F_close_136.wav,"[69, 69, 22, 76, 85]",64.2,reference,6.003767
http://eagles.soic.indiana.edu/sid2418-noisy-COSINE-3231-F_array1_136.wav,"[37, 40, 53, 83, 55]",53.6,test,3.4806535
http://eagles.soic.indiana.edu/sid2419-anchor-COSINE-3231-F_close_137.wav,"[31, 56, 70, 48, 50]",51.0,anchor,4.9440813
http://eagles.soic.indiana.edu/sid2419-clean-COSINE-3231-F_close_137.wav,"[50, 88, 85, 73, 90]",77.2,reference,7.2634163
http://eagles.soic.indiana.edu/sid2419-noisy-COSINE-3231-F_array1_137.wav,"[16, 49, 70, 15, 42]",38.4,test,3.7767904
http://eagles.soic.indiana.edu/sid2420-anchor-COSINE-3231-F_close_138.wav,"[24, 73, 33, 70, 62]",52.4,anchor,4.857148
http://eagles.soic.indiana.edu/sid2420-clean-COSINE-3231-F_close_138.wav,"[33, 76, 41, 100, 77]",65.4,reference,7.500325
http://eagles.soic.indiana.edu/sid2420-noisy-COSINE-3231-F_array1_138.wav,"[13, 27, 26, 34, 39]",27.8,test,2.9215837
http://eagles.soic.indiana.edu/sid2421-anchor-COSINE-3231-F_close_139.wav,"[31, 13, 42, 61, 82]",45.8,anchor,4.7631984
http://eagles.soic.indiana.edu/sid2421-clean-COSINE-3231-F_close_139.wav,"[42, 80, 81, 87, 51]",68.2,reference,7.3266473
http://eagles.soic.indiana.edu/sid2421-noisy-COSINE-3231-F_array1_139.wav,"[33, 15, 23, 25, 59]",31.0,test,3.2660966
http://eagles.soic.indiana.edu/sid2422-anchor-COSINE-3231-F_close_14.wav,"[60, 43, 91, 51, 67]",62.4,anchor,4.7574267
http://eagles.soic.indiana.edu/sid2422-clean-COSINE-3231-F_close_14.wav,"[52, 81, 91, 63, 58]",69.0,reference,7.358747
http://eagles.soic.indiana.edu/sid2422-noisy-COSINE-3231-F_array1_14.wav,"[20, 35, 86, 13, 49]",40.6,test,3.8584142
http://eagles.soic.indiana.edu/sid2423-anchor-COSINE-3231-F_close_140.wav,"[59, 63, 57, 45, 44]",53.6,anchor,4.7211885
http://eagles.soic.indiana.edu/sid2423-clean-COSINE-3231-F_close_140.wav,"[93, 90, 73, 73, 81]",82.0,reference,7.425608
http://eagles.soic.indiana.edu/sid2423-noisy-COSINE-3231-F_array1_140.wav,"[12, 33, 61, 31, 17]",30.8,test,2.9791543
http://eagles.soic.indiana.edu/sid2424-anchor-COSINE-3231-F_close_141.wav,"[25, 21, 97, 45, 69]",51.4,anchor,4.603563
http://eagles.soic.indiana.edu/sid2424-clean-COSINE-3231-F_close_141.wav,"[75, 68, 66, 81, 78]",73.6,reference,6.9335
http://eagles.soic.indiana.edu/sid2424-noisy-COSINE-3231-F_array1_141.wav,"[26, 18, 19, 23, 36]",24.4,test,2.484918
http://eagles.soic.indiana.edu/sid2425-anchor-COSINE-3231-F_close_142.wav,"[59, 46, 23, 35, 34]",39.4,anchor,4.63533
http://eagles.soic.indiana.edu/sid2425-clean-COSINE-3231-F_close_142.wav,"[73, 70, 76, 47, 55]",64.2,reference,7.0303874
http://eagles.soic.indiana.edu/sid2425-noisy-COSINE-3231-F_array1_142.wav,"[24, 32, 10, 28, 10]",20.8,test,4.0813303
http://eagles.soic.indiana.edu/sid2426-anchor-COSINE-3231-F_close_143.wav,"[34, 55, 31, 88, 33]",48.2,anchor,4.7498035
http://eagles.soic.indiana.edu/sid2426-clean-COSINE-3231-F_close_143.wav,"[60, 58, 60, 85, 49]",62.4,reference,7.365112
http://eagles.soic.indiana.edu/sid2426-noisy-COSINE-3231-F_array1_143.wav,"[8, 55, 42, 70, 10]",37.0,test,3.058373
http://eagles.soic.indiana.edu/sid2427-anchor-COSINE-3231-F_close_144.wav,"[68, 45, 81, 88, 44]",65.2,anchor,4.8035755
http://eagles.soic.indiana.edu/sid2427-clean-COSINE-3231-F_close_144.wav,"[71, 68, 79, 95, 84]",79.4,reference,6.9169674
http://eagles.soic.indiana.edu/sid2427-noisy-COSINE-3231-F_array1_144.wav,"[42, 33, 63, 56, 17]",42.2,test,2.7411978
http://eagles.soic.indiana.edu/sid2428-anchor-COSINE-3231-F_close_145.wav,"[51, 60, 14, 55, 55]",47.0,anchor,4.8241434
http://eagles.soic.indiana.edu/sid2428-clean-COSINE-3231-F_close_145.wav,"[61, 90, 76, 60, 45]",66.4,reference,7.259648
http://eagles.soic.indiana.edu/sid2428-noisy-COSINE-3231-F_array1_145.wav,"[35, 65, 30, 40, 40]",42.0,test,3.6303701
http://eagles.soic.indiana.edu/sid2429-anchor-COSINE-3231-F_close_146.wav,"[59, 51, 59, 38, 64]",54.2,anchor,4.8471146
http://eagles.soic.indiana.edu/sid2429-clean-COSINE-3231-F_close_146.wav,"[67, 80, 47, 62, 60]",63.2,reference,7.226252
http://eagles.soic.indiana.edu/sid2429-noisy-COSINE-3231-F_array1_146.wav,"[66, 53, 66, 55, 37]",55.4,test,3.3477547
http://eagles.soic.indiana.edu/sid2430-anchor-COSINE-3231-F_close_147.wav,"[12, 72, 63, 13, 79]",47.8,anchor,4.472348
http://eagles.soic.indiana.edu/sid2430-clean-COSINE-3231-F_close_147.wav,"[9, 71, 54, 70, 83]",57.4,reference,6.871297
http://eagles.soic.indiana.edu/sid2430-noisy-COSINE-3231-F_array1_147.wav,"[14, 66, 33, 38, 78]",45.8,test,4.432209
http://eagles.soic.indiana.edu/sid2431-anchor-COSINE-3231-F_close_148.wav,"[54, 67, 95, 55, 90]",72.2,anchor,4.919711
http://eagles.soic.indiana.edu/sid2431-clean-COSINE-3231-F_close_148.wav,"[53, 90, 70, 90, 74]",75.4,reference,7.3879232
http://eagles.soic.indiana.edu/sid2431-noisy-COSINE-3231-F_array1_148.wav,"[28, 55, 49, 35, 49]",43.2,test,4.894513
http://eagles.soic.indiana.edu/sid2432-anchor-COSINE-3231-F_close_149.wav,"[36, 55, 50, 70, 69]",56.0,anchor,4.485927
http://eagles.soic.indiana.edu/sid2432-clean-COSINE-3231-F_close_149.wav,"[78, 82, 61, 81, 51]",70.6,reference,6.7138743
http://eagles.soic.indiana.edu/sid2432-noisy-COSINE-3231-F_array1_149.wav,"[26, 11, 10, 21, 13]",16.2,test,2.5116725
http://eagles.soic.indiana.edu/sid2433-anchor-COSINE-3231-F_close_15.wav,"[75, 32, 47, 73, 89]",63.2,anchor,4.6659236
http://eagles.soic.indiana.edu/sid2433-clean-COSINE-3231-F_close_15.wav,"[56, 95, 87, 95, 35]",73.6,reference,7.011224
http://eagles.soic.indiana.edu/sid2433-noisy-COSINE-3231-F_array1_15.wav,"[44, 46, 33, 47, 39]",41.8,test,4.371092
http://eagles.soic.indiana.edu/sid2434-anchor-COSINE-3231-F_close_150.wav,"[45, 67, 18, 76, 37]",48.6,anchor,4.9559507
http://eagles.soic.indiana.edu/sid2434-clean-COSINE-3231-F_close_150.wav,"[69, 85, 77, 72, 84]",77.4,reference,7.33568
http://eagles.soic.indiana.edu/sid2434-noisy-COSINE-3231-F_array1_150.wav,"[25, 59, 11, 61, 31]",37.4,test,2.459148
http://eagles.soic.indiana.edu/sid2435-anchor-COSINE-3231-F_close_151.wav,"[43, 31, 25, 49, 45]",38.6,anchor,4.748835
http://eagles.soic.indiana.edu/sid2435-clean-COSINE-3231-F_close_151.wav,"[79, 68, 45, 70, 40]",60.4,reference,6.8740144
http://eagles.soic.indiana.edu/sid2435-noisy-COSINE-3231-F_array1_151.wav,"[48, 35, 33, 33, 35]",36.8,test,3.7295482
http://eagles.soic.indiana.edu/sid2436-anchor-COSINE-3231-F_close_152.wav,"[20, 42, 20, 22, 59]",32.6,anchor,5.091132
http://eagles.soic.indiana.edu/sid2436-clean-COSINE-3231-F_close_152.wav,"[45, 70, 61, 28, 98]",60.4,reference,7.846966
http://eagles.soic.indiana.edu/sid2436-noisy-COSINE-3231-F_array1_152.wav,"[27, 31, 83, 42, 22]",41.0,test,3.124837
http://eagles.soic.indiana.edu/sid2437-anchor-COSINE-3231-F_close_153.wav,"[66, 80, 60, 89, 58]",70.6,anchor,4.7655325
http://eagles.soic.indiana.edu/sid2437-clean-COSINE-3231-F_close_153.wav,"[75, 90, 50, 64, 79]",71.6,reference,6.781972
http://eagles.soic.indiana.edu/sid2437-noisy-COSINE-3231-F_array1_153.wav,"[21, 68, 30, 11, 30]",32.0,test,4.0495763
http://eagles.soic.indiana.edu/sid2438-anchor-COSINE-3231-F_close_154.wav,"[32, 73, 62, 61, 60]",57.6,anchor,5.045291
http://eagles.soic.indiana.edu/sid2438-clean-COSINE-3231-F_close_154.wav,"[94, 81, 85, 65, 71]",79.2,reference,7.337367
http://eagles.soic.indiana.edu/sid2438-noisy-COSINE-3231-F_array1_154.wav,"[58, 66, 45, 34, 61]",52.8,test,3.0386333
http://eagles.soic.indiana.edu/sid2439-anchor-COSINE-3231-F_close_155.wav,"[37, 30, 57, 20, 40]",36.8,anchor,5.1074486
http://eagles.soic.indiana.edu/sid2439-clean-COSINE-3231-F_close_155.wav,"[58, 25, 89, 22, 50]",48.8,reference,7.791615
http://eagles.soic.indiana.edu/sid2439-noisy-COSINE-3231-F_array1_155.wav,"[47, 25, 17, 13, 30]",26.4,test,4.2761354
http://eagles.soic.indiana.edu/sid2440-anchor-COSINE-3231-F_close_156.wav,"[55, 47, 50, 80, 1]",46.6,anchor,4.992165
http://eagles.soic.indiana.edu/sid2440-clean-COSINE-3231-F_close_156.wav,"[72, 66, 83, 95, 1]",63.4,reference,7.5957294
http://eagles.soic.indiana.edu/sid2440-noisy-COSINE-3231-F_array1_156.wav,"[23, 61, 49, 76, 1]",42.0,test,3.0148973
http://eagles.soic.indiana.edu/sid2441-anchor-COSINE-3231-F_close_157.wav,"[50, 25, 46, 30, 74]",45.0,anchor,5.07874
http://eagles.soic.indiana.edu/sid2441-clean-COSINE-3231-F_close_157.wav,"[50, 81, 61, 13, 93]",59.6,reference,7.4653134
http://eagles.soic.indiana.edu/sid2441-noisy-COSINE-3231-F_array1_157.wav,"[80, 44, 30, 36, 52]",48.4,test,4.184768
http://eagles.soic.indiana.edu/sid2442-anchor-COSINE-3231-F_close_158.wav,"[45, 57, 50, 80, 37]",53.8,anchor,5.142091
http://eagles.soic.indiana.edu/sid2442-clean-COSINE-3231-F_close_158.wav,"[73, 84, 60, 88, 71]",75.2,reference,7.881911
http://eagles.soic.indiana.edu/sid2442-noisy-COSINE-3231-F_array1_158.wav,"[25, 52, 40, 44, 28]",37.8,test,5.773758
http://eagles.soic.indiana.edu/sid2443-anchor-COSINE-3231-F_close_159.wav,"[56, 71, 30, 80, 30]",53.4,anchor,4.7919173
http://eagles.soic.indiana.edu/sid2443-clean-COSINE-3231-F_close_159.wav,"[39, 87, 60, 75, 14]",55.0,reference,6.9139624
http://eagles.soic.indiana.edu/sid2443-noisy-COSINE-3231-F_array1_159.wav,"[26, 64, 54, 50, 16]",42.0,test,4.221953
http://eagles.soic.indiana.edu/sid2444-anchor-COSINE-3231-F_close_16.wav,"[60, 66, 83, 100, 41]",70.0,anchor,4.821054
http://eagles.soic.indiana.edu/sid2444-clean-COSINE-3231-F_close_16.wav,"[80, 82, 95, 100, 62]",83.8,reference,7.1708703
http://eagles.soic.indiana.edu/sid2444-noisy-COSINE-3231-F_array1_16.wav,"[72, 74, 76, 47, 20]",57.8,test,3.7843826
http://eagles.soic.indiana.edu/sid2445-anchor-COSINE-3231-F_close_160.wav,"[39, 51, 71, 60, 12]",46.6,anchor,4.7540474
http://eagles.soic.indiana.edu/sid2445-clean-COSINE-3231-F_close_160.wav,"[84, 60, 91, 70, 24]",65.8,reference,6.5560064
http://eagles.soic.indiana.edu/sid2445-noisy-COSINE-3231-F_array1_160.wav,"[30, 16, 72, 39, 22]",35.8,test,2.8200579
http://eagles.soic.indiana.edu/sid2446-anchor-COSINE-3231-F_close_161.wav,"[56, 69, 78, 81, 41]",65.0,anchor,4.7002506
http://eagles.soic.indiana.edu/sid2446-clean-COSINE-3231-F_close_161.wav,"[67, 95, 93, 99, 75]",85.8,reference,6.549055
http://eagles.soic.indiana.edu/sid2446-noisy-COSINE-3231-F_array1_161.wav,"[23, 33, 39, 53, 27]",35.0,test,4.0722446
http://eagles.soic.indiana.edu/sid2447-anchor-COSINE-3231-F_close_162.wav,"[34, 81, 56, 15, 49]",47.0,anchor,4.874319
http://eagles.soic.indiana.edu/sid2447-clean-COSINE-3231-F_close_162.wav,"[74, 80, 56, 93, 60]",72.6,reference,7.028182
http://eagles.soic.indiana.edu/sid2447-noisy-COSINE-3231-F_array1_162.wav,"[27, 59, 56, 21, 33]",39.2,test,3.7507982
http://eagles.soic.indiana.edu/sid2448-anchor-COSINE-3231-F_close_163.wav,"[68, 64, 44, 82, 49]",61.4,anchor,4.583492
http://eagles.soic.indiana.edu/sid2448-clean-COSINE-3231-F_close_163.wav,"[82, 71, 51, 82, 54]",68.0,reference,6.2957897
http://eagles.soic.indiana.edu/sid2448-noisy-COSINE-3231-F_array1_163.wav,"[61, 62, 16, 68, 60]",53.4,test,3.353875
http://eagles.soic.indiana.edu/sid2449-anchor-COSINE-3231-F_close_164.wav,"[68, 90, 61, 72, 87]",75.6,anchor,4.68995
http://eagles.soic.indiana.edu/sid2449-clean-COSINE-3231-F_close_164.wav,"[92, 69, 84, 70, 71]",77.2,reference,6.6726475
http://eagles.soic.indiana.edu/sid2449-noisy-COSINE-3231-F_array1_164.wav,"[61, 13, 63, 56, 33]",45.2,test,3.9646173
http://eagles.soic.indiana.edu/sid2450-anchor-COSINE-3231-F_close_165.wav,"[55, 73, 78, 39, 70]",63.0,anchor,4.4980545
http://eagles.soic.indiana.edu/sid2450-clean-COSINE-3231-F_close_165.wav,"[87, 77, 100, 55, 62]",76.2,reference,6.7170534
http://eagles.soic.indiana.edu/sid2450-noisy-COSINE-3231-F_array1_165.wav,"[45, 59, 60, 61, 42]",53.4,test,4.065257
http://eagles.soic.indiana.edu/sid2451-anchor-COSINE-3231-F_close_166.wav,"[14, 9, 26, 42, 78]",33.8,anchor,4.6784687
http://eagles.soic.indiana.edu/sid2451-clean-COSINE-3231-F_close_166.wav,"[18, 51, 60, 71, 78]",55.6,reference,6.5228367
http://eagles.soic.indiana.edu/sid2451-noisy-COSINE-3231-F_array1_166.wav,"[6, 21, 20, 54, 76]",35.4,test,4.157469
http://eagles.soic.indiana.edu/sid2452-anchor-COSINE-3231-F_close_167.wav,"[61, 8, 60, 44, 13]",37.2,anchor,4.338863
http://eagles.soic.indiana.edu/sid2452-clean-COSINE-3231-F_close_167.wav,"[61, 56, 83, 65, 38]",60.6,reference,6.408764
http://eagles.soic.indiana.edu/sid2452-noisy-COSINE-3231-F_array1_167.wav,"[15, 13, 32, 17, 7]",16.8,test,3.282102
http://eagles.soic.indiana.edu/sid2453-anchor-COSINE-3231-F_close_169.wav,"[55, 81, 74, 48, 45]",60.6,anchor,4.873464
http://eagles.soic.indiana.edu/sid2453-clean-COSINE-3231-F_close_169.wav,"[84, 70, 87, 54, 43]",67.6,reference,7.290404
http://eagles.soic.indiana.edu/sid2453-noisy-COSINE-3231-F_array1_169.wav,"[69, 35, 22, 11, 30]",33.4,test,3.4093728
http://eagles.soic.indiana.edu/sid2454-anchor-COSINE-3231-F_close_17.wav,"[45, 94, 83, 62, 64]",69.6,anchor,4.7572737
http://eagles.soic.indiana.edu/sid2454-clean-COSINE-3231-F_close_17.wav,"[60, 74, 88, 99, 79]",80.0,reference,7.022078
http://eagles.soic.indiana.edu/sid2454-noisy-COSINE-3231-F_array1_17.wav,"[50, 54, 78, 23, 29]",46.8,test,3.3587816
http://eagles.soic.indiana.edu/sid2455-anchor-COSINE-3231-F_close_170.wav,"[50, 77, 73, 67, 53]",64.0,anchor,4.8461185
http://eagles.soic.indiana.edu/sid2455-clean-COSINE-3231-F_close_170.wav,"[75, 92, 53, 69, 66]",71.0,reference,7.049019
http://eagles.soic.indiana.edu/sid2455-noisy-COSINE-3231-F_array1_170.wav,"[35, 37, 31, 56, 26]",37.0,test,4.046046
http://eagles.soic.indiana.edu/sid2456-anchor-COSINE-3231-F_close_171.wav,"[60, 60, 82, 64, 66]",66.4,anchor,4.9008923
http://eagles.soic.indiana.edu/sid2456-clean-COSINE-3231-F_close_171.wav,"[41, 91, 88, 77, 71]",73.6,reference,7.5804815
http://eagles.soic.indiana.edu/sid2456-noisy-COSINE-3231-F_array1_171.wav,"[20, 48, 77, 33, 78]",51.2,test,3.6260636
http://eagles.soic.indiana.edu/sid2457-anchor-COSINE-3231-F_close_172.wav,"[67, 67, 50, 44, 19]",49.4,anchor,5.0236454
http://eagles.soic.indiana.edu/sid2457-clean-COSINE-3231-F_close_172.wav,"[54, 88, 63, 81, 86]",74.4,reference,7.4927506
http://eagles.soic.indiana.edu/sid2457-noisy-COSINE-3231-F_array1_172.wav,"[59, 75, 50, 26, 46]",51.2,test,3.8086584
http://eagles.soic.indiana.edu/sid2458-anchor-COSINE-3231-F_close_173.wav,"[50, 49, 91, 51, 75]",63.2,anchor,5.081339
http://eagles.soic.indiana.edu/sid2458-clean-COSINE-3231-F_close_173.wav,"[45, 81, 89, 61, 85]",72.2,reference,7.414476
http://eagles.soic.indiana.edu/sid2458-noisy-COSINE-3231-F_array1_173.wav,"[20, 40, 78, 27, 81]",49.2,test,3.802929
http://eagles.soic.indiana.edu/sid2459-anchor-COSINE-3231-F_close_174.wav,"[33, 30, 47, 45, 74]",45.8,anchor,5.2019672
http://eagles.soic.indiana.edu/sid2459-clean-COSINE-3231-F_close_174.wav,"[69, 61, 89, 62, 84]",73.0,reference,7.999678
http://eagles.soic.indiana.edu/sid2459-noisy-COSINE-3231-F_array1_174.wav,"[23, 13, 18, 33, 70]",31.4,test,3.4171085
http://eagles.soic.indiana.edu/sid2460-anchor-COSINE-3231-F_close_176.wav,"[84, 46, 75, 61, 77]",68.6,anchor,4.666074
http://eagles.soic.indiana.edu/sid2460-clean-COSINE-3231-F_close_176.wav,"[100, 68, 85, 76, 71]",80.0,reference,6.380734
http://eagles.soic.indiana.edu/sid2460-noisy-COSINE-3231-F_array1_176.wav,"[76, 46, 34, 11, 54]",44.2,test,3.601934
http://eagles.soic.indiana.edu/sid2461-anchor-COSINE-3231-F_close_177.wav,"[68, 66, 14, 75, 47]",54.0,anchor,4.8843946
http://eagles.soic.indiana.edu/sid2461-clean-COSINE-3231-F_close_177.wav,"[28, 68, 62, 69, 62]",57.8,reference,7.025448
http://eagles.soic.indiana.edu/sid2461-noisy-COSINE-3231-F_array1_177.wav,"[54, 62, 19, 47, 15]",39.4,test,4.2065096
http://eagles.soic.indiana.edu/sid2462-anchor-COSINE-3231-F_close_178.wav,"[24, 27, 43, 47, 77]",43.6,anchor,4.7999053
http://eagles.soic.indiana.edu/sid2462-clean-COSINE-3231-F_close_178.wav,"[51, 41, 82, 42, 89]",61.0,reference,6.9410796
