AudioName,Ratings,MOS,AudioType,ScaledMOS
http://eagles.soic.indiana.edu/sid8415-reverb2-VOiCES.wav,"[25, 67, 64, 25, 22]",40.6,test,2.2110472
http://eagles.soic.indiana.edu/sid8416-anchor-VOiCES.wav,"[86, 73, 50, 60, 87]",71.2,anchor,6.613497
http://eagles.soic.indiana.edu/sid8416-clean-VOiCES.wav,"[77, 77, 53, 90, 94]",78.2,reference,8.445566
http://eagles.soic.indiana.edu/sid8416-reverb1-VOiCES.wav,"[40, 58, 54, 30, 68]",50.0,test,2.2005517
http://eagles.soic.indiana.edu/sid8416-reverb2-VOiCES.wav,"[58, 42, 50, 50, 76]",55.2,test,2.1668315
http://eagles.soic.indiana.edu/sid8417-anchor-VOiCES.wav,"[30, 80, 85, 32, 65]",58.4,anchor,6.522404
http://eagles.soic.indiana.edu/sid8417-clean-VOiCES.wav,"[8, 14, 93, 26, 91]",46.4,reference,8.22526
http://eagles.soic.indiana.edu/sid8417-reverb1-VOiCES.wav,"[11, 10, 13, 18, 24]",15.2,test,2.8541307
http://eagles.soic.indiana.edu/sid8417-reverb2-VOiCES.wav,"[12, 23, 6, 12, 41]",18.8,test,3.2095838
http://eagles.soic.indiana.edu/sid8418-anchor-VOiCES.wav,"[45, 93, 32, 60, 90]",64.0,anchor,6.9017324
http://eagles.soic.indiana.edu/sid8418-clean-VOiCES.wav,"[70, 52, 60, 90, 87]",71.8,reference,8.313839
http://eagles.soic.indiana.edu/sid8418-reverb1-VOiCES.wav,"[27, 25, 37, 53, 50]",38.4,test,3.0590966
http://eagles.soic.indiana.edu/sid8418-reverb2-VOiCES.wav,"[37, 6, 19, 50, 26]",27.6,test,2.092207
http://eagles.soic.indiana.edu/sid8419-anchor-VOiCES.wav,"[68, 56, 57, 95, 69]",69.0,anchor,6.9658527
http://eagles.soic.indiana.edu/sid8419-clean-VOiCES.wav,"[100, 88, 74, 96, 86]",88.8,reference,8.325473
http://eagles.soic.indiana.edu/sid8419-reverb1-VOiCES.wav,"[57, 25, 22, 68, 23]",39.0,test,2.1286433
http://eagles.soic.indiana.edu/sid8419-reverb2-VOiCES.wav,"[55, 13, 15, 66, 8]",31.4,test,3.0592737
http://eagles.soic.indiana.edu/sid8420-anchor-VOiCES.wav,"[76, 49, 33, 35, 82]",55.0,anchor,6.947446
http://eagles.soic.indiana.edu/sid8420-clean-VOiCES.wav,"[69, 71, 80, 45, 95]",72.0,reference,8.988068
http://eagles.soic.indiana.edu/sid8420-reverb1-VOiCES.wav,"[32, 25, 16, 25, 44]",28.4,test,3.804131
http://eagles.soic.indiana.edu/sid8420-reverb2-VOiCES.wav,"[44, 42, 20, 30, 26]",32.4,test,3.4414
http://eagles.soic.indiana.edu/sid8421-anchor-VOiCES.wav,"[45, 79, 73, 73, 60]",66.0,anchor,6.475994
http://eagles.soic.indiana.edu/sid8421-clean-VOiCES.wav,"[78, 77, 73, 32, 73]",66.6,reference,8.134358
http://eagles.soic.indiana.edu/sid8421-reverb1-VOiCES.wav,"[18, 37, 75, 44, 28]",40.4,test,2.081261
http://eagles.soic.indiana.edu/sid8421-reverb2-VOiCES.wav,"[15, 52, 58, 17, 11]",30.6,test,3.2261183
http://eagles.soic.indiana.edu/sid8422-anchor-VOiCES.wav,"[65, 44, 66, 77, 67]",63.8,anchor,6.23067
http://eagles.soic.indiana.edu/sid8422-clean-VOiCES.wav,"[74, 61, 100, 94, 77]",81.2,reference,8.013511
http://eagles.soic.indiana.edu/sid8422-reverb1-VOiCES.wav,"[51, 38, 48, 35, 20]",38.4,test,2.3298178
http://eagles.soic.indiana.edu/sid8422-reverb2-VOiCES.wav,"[50, 35, 47, 18, 12]",32.4,test,3.5558343
http://eagles.soic.indiana.edu/sid8423-anchor-VOiCES.wav,"[91, 56, 59, 33, 44]",56.6,anchor,7.0268545
http://eagles.soic.indiana.edu/sid8423-clean-VOiCES.wav,"[94, 64, 69, 75, 86]",77.6,reference,8.560856
http://eagles.soic.indiana.edu/sid8423-reverb1-VOiCES.wav,"[29, 42, 11, 57, 12]",30.2,test,3.2860699
http://eagles.soic.indiana.edu/sid8423-reverb2-VOiCES.wav,"[13, 25, 42, 51, 16]",29.4,test,2.918375
http://eagles.soic.indiana.edu/sid8424-anchor-VOiCES.wav,"[94, 53, 69, 49, 68]",66.6,anchor,6.955803
http://eagles.soic.indiana.edu/sid8424-clean-VOiCES.wav,"[94, 60, 72, 61, 80]",73.4,reference,8.528381
http://eagles.soic.indiana.edu/sid8424-reverb1-VOiCES.wav,"[68, 15, 30, 38, 22]",34.6,test,3.366274
http://eagles.soic.indiana.edu/sid8424-reverb2-VOiCES.wav,"[70, 22, 48, 41, 35]",43.2,test,2.8370433
http://eagles.soic.indiana.edu/sid8425-anchor-VOiCES.wav,"[78, 83, 45, 67, 44]",63.4,anchor,6.766263
http://eagles.soic.indiana.edu/sid8425-clean-VOiCES.wav,"[65, 75, 65, 82, 61]",69.6,reference,8.604122
http://eagles.soic.indiana.edu/sid8425-reverb1-VOiCES.wav,"[36, 41, 15, 44, 38]",34.8,test,2.6543217
http://eagles.soic.indiana.edu/sid8425-reverb2-VOiCES.wav,"[13, 41, 10, 16, 39]",23.8,test,2.794107
http://eagles.soic.indiana.edu/sid8426-anchor-VOiCES.wav,"[64, 70, 55, 74, 41]",60.8,anchor,6.8083105
http://eagles.soic.indiana.edu/sid8426-clean-VOiCES.wav,"[57, 69, 67, 70, 52]",63.0,reference,8.4742985
http://eagles.soic.indiana.edu/sid8426-reverb1-VOiCES.wav,"[54, 37, 25, 28, 20]",32.8,test,2.5890787
http://eagles.soic.indiana.edu/sid8426-reverb2-VOiCES.wav,"[51, 43, 39, 46, 10]",37.8,test,3.3862104
http://eagles.soic.indiana.edu/sid8427-anchor-VOiCES.wav,"[42, 19, 100, 66, 92]",63.8,anchor,6.3177385
http://eagles.soic.indiana.edu/sid8427-clean-VOiCES.wav,"[74, 83, 94, 75, 94]",84.0,reference,8.016772
http://eagles.soic.indiana.edu/sid8427-reverb1-VOiCES.wav,"[36, 6, 28, 28, 69]",33.4,test,3.0532908
http://eagles.soic.indiana.edu/sid8427-reverb2-VOiCES.wav,"[47, 6, 23, 24, 76]",35.2,test,3.1531723
http://eagles.soic.indiana.edu/sid8428-anchor-VOiCES.wav,"[68, 49, 92, 60, 78]",69.4,anchor,6.152829
http://eagles.soic.indiana.edu/sid8428-clean-VOiCES.wav,"[77, 51, 98, 71, 86]",76.6,reference,8.153976
http://eagles.soic.indiana.edu/sid8428-reverb1-VOiCES.wav,"[23, 43, 45, 24, 28]",32.6,test,2.7864254
http://eagles.soic.indiana.edu/sid8428-reverb2-VOiCES.wav,"[26, 46, 56, 33, 21]",36.4,test,2.5610442
http://eagles.soic.indiana.edu/sid8429-anchor-VOiCES.wav,"[64, 38, 86, 80, 64]",66.4,anchor,6.4806147
http://eagles.soic.indiana.edu/sid8429-clean-VOiCES.wav,"[83, 42, 68, 100, 88]",76.2,reference,8.144512
http://eagles.soic.indiana.edu/sid8429-reverb1-VOiCES.wav,"[32, 27, 2, 33, 14]",21.6,test,2.1518643
http://eagles.soic.indiana.edu/sid8429-reverb2-VOiCES.wav,"[37, 24, 2, 45, 30]",27.6,test,3.0771198
http://eagles.soic.indiana.edu/sid8430-anchor-VOiCES.wav,"[78, 51, 87, 71, 99]",77.2,anchor,6.355318
http://eagles.soic.indiana.edu/sid8430-clean-VOiCES.wav,"[76, 47, 98, 88, 88]",79.4,reference,8.389884
http://eagles.soic.indiana.edu/sid8430-reverb1-VOiCES.wav,"[36, 34, 70, 16, 36]",38.4,test,2.0932019
http://eagles.soic.indiana.edu/sid8430-reverb2-VOiCES.wav,"[33, 28, 60, 34, 25]",36.0,test,3.5336866
http://eagles.soic.indiana.edu/sid8431-anchor-VOiCES.wav,"[85, 69, 86, 16, 46]",60.4,anchor,6.5690045
http://eagles.soic.indiana.edu/sid8431-clean-VOiCES.wav,"[79, 95, 100, 90, 86]",90.0,reference,8.324038
http://eagles.soic.indiana.edu/sid8431-reverb1-VOiCES.wav,"[15, 71, 77, 43, 25]",46.2,test,2.3030043
http://eagles.soic.indiana.edu/sid8431-reverb2-VOiCES.wav,"[24, 55, 66, 13, 30]",37.6,test,4.003027
http://eagles.soic.indiana.edu/sid8432-anchor-VOiCES.wav,"[80, 86, 100, 37, 68]",74.2,anchor,7.0212574
http://eagles.soic.indiana.edu/sid8432-clean-VOiCES.wav,"[90, 76, 88, 57, 79]",78.0,reference,8.637583
http://eagles.soic.indiana.edu/sid8432-reverb1-VOiCES.wav,"[63, 43, 31, 25, 50]",42.4,test,2.9408512
http://eagles.soic.indiana.edu/sid8432-reverb2-VOiCES.wav,"[64, 56, 40, 27, 51]",47.6,test,3.3837626
http://eagles.soic.indiana.edu/sid8433-anchor-VOiCES.wav,"[83, 68, 57, 53, 77]",67.6,anchor,6.4853096
http://eagles.soic.indiana.edu/sid8433-clean-VOiCES.wav,"[90, 82, 76, 57, 77]",76.4,reference,8.577972
http://eagles.soic.indiana.edu/sid8433-reverb1-VOiCES.wav,"[47, 33, 12, 41, 50]",36.6,test,2.5990043
http://eagles.soic.indiana.edu/sid8433-reverb2-VOiCES.wav,"[42, 37, 11, 43, 36]",33.8,test,1.7180516
http://eagles.soic.indiana.edu/sid8434-anchor-VOiCES.wav,"[39, 69, 93, 100, 80]",76.2,anchor,6.476721
http://eagles.soic.indiana.edu/sid8434-clean-VOiCES.wav,"[48, 68, 90, 100, 85]",78.2,reference,8.303806
http://eagles.soic.indiana.edu/sid8434-reverb1-VOiCES.wav,"[34, 20, 46, 23, 14]",27.4,test,0.6892044
http://eagles.soic.indiana.edu/sid8434-reverb2-VOiCES.wav,"[28, 7, 37, 59, 25]",31.2,test,1.5965807
http://eagles.soic.indiana.edu/sid8435-anchor-VOiCES.wav,"[9, 29, 46, 62, 51]",39.4,anchor,6.5094566
http://eagles.soic.indiana.edu/sid8435-clean-VOiCES.wav,"[1, 71, 85, 90, 61]",61.6,reference,8.124704
http://eagles.soic.indiana.edu/sid8435-reverb1-VOiCES.wav,"[15, 18, 31, 13, 18]",19.0,test,1.766962
http://eagles.soic.indiana.edu/sid8435-reverb2-VOiCES.wav,"[6, 36, 16, 13, 26]",19.4,test,3.0810206
http://eagles.soic.indiana.edu/sid8436-anchor-VOiCES.wav,"[75, 34, 53, 60, 45]",53.4,anchor,6.518718
http://eagles.soic.indiana.edu/sid8436-clean-VOiCES.wav,"[87, 66, 47, 57, 69]",65.2,reference,8.45162
http://eagles.soic.indiana.edu/sid8436-reverb1-VOiCES.wav,"[35, 18, 21, 13, 33]",24.0,test,2.823104
http://eagles.soic.indiana.edu/sid8436-reverb2-VOiCES.wav,"[18, 13, 20, 37, 46]",26.8,test,3.2939553
http://eagles.soic.indiana.edu/sid8437-anchor-VOiCES.wav,"[39, 95, 64, 85, 65]",69.6,anchor,6.736729
http://eagles.soic.indiana.edu/sid8437-clean-VOiCES.wav,"[69, 99, 67, 100, 75]",82.0,reference,8.679037
http://eagles.soic.indiana.edu/sid8437-reverb1-VOiCES.wav,"[16, 30, 26, 41, 15]",25.6,test,2.1666865
http://eagles.soic.indiana.edu/sid8437-reverb2-VOiCES.wav,"[21, 78, 28, 9, 47]",36.6,test,2.3951247
http://eagles.soic.indiana.edu/sid8438-anchor-VOiCES.wav,"[32, 39, 75, 42, 55]",48.6,anchor,7.1448855
http://eagles.soic.indiana.edu/sid8438-clean-VOiCES.wav,"[53, 51, 85, 100, 88]",75.4,reference,8.575755
http://eagles.soic.indiana.edu/sid8438-reverb1-VOiCES.wav,"[49, 31, 2, 45, 25]",30.4,test,2.3856974
http://eagles.soic.indiana.edu/sid8438-reverb2-VOiCES.wav,"[36, 25, 2, 47, 20]",26.0,test,2.98774
http://eagles.soic.indiana.edu/sid8439-anchor-VOiCES.wav,"[50, 79, 76, 59, 80]",68.8,anchor,6.7702994
http://eagles.soic.indiana.edu/sid8439-clean-VOiCES.wav,"[90, 96, 92, 89, 85]",90.4,reference,8.293816
http://eagles.soic.indiana.edu/sid8439-reverb1-VOiCES.wav,"[36, 74, 48, 39, 70]",53.4,test,2.1282182
http://eagles.soic.indiana.edu/sid8439-reverb2-VOiCES.wav,"[23, 25, 20, 12, 65]",29.0,test,3.301879
http://eagles.soic.indiana.edu/sid8440-anchor-VOiCES.wav,"[42, 78, 57, 67, 43]",57.4,anchor,6.6514354
http://eagles.soic.indiana.edu/sid8440-clean-VOiCES.wav,"[53, 87, 99, 49, 56]",68.8,reference,8.3337345
http://eagles.soic.indiana.edu/sid8440-reverb1-VOiCES.wav,"[27, 61, 32, 18, 28]",33.2,test,2.4306657
http://eagles.soic.indiana.edu/sid8440-reverb2-VOiCES.wav,"[33, 48, 11, 24, 25]",28.2,test,1.986086
http://eagles.soic.indiana.edu/sid8441-anchor-VOiCES.wav,"[75, 39, 53, 73, 30]",54.0,anchor,6.6791477
http://eagles.soic.indiana.edu/sid8441-clean-VOiCES.wav,"[85, 31, 55, 79, 60]",62.0,reference,8.637597
http://eagles.soic.indiana.edu/sid8441-reverb1-VOiCES.wav,"[55, 18, 47, 14, 42]",35.2,test,1.5400453
http://eagles.soic.indiana.edu/sid8441-reverb2-VOiCES.wav,"[60, 11, 43, 26, 14]",30.8,test,3.2314918
http://eagles.soic.indiana.edu/sid8442-anchor-VOiCES.wav,"[55, 100, 57, 74, 55]",68.2,anchor,6.6936603
http://eagles.soic.indiana.edu/sid8442-clean-VOiCES.wav,"[62, 100, 67, 87, 55]",74.2,reference,8.368281
http://eagles.soic.indiana.edu/sid8442-reverb1-VOiCES.wav,"[40, 10, 14, 45, 25]",26.8,test,2.4623723
http://eagles.soic.indiana.edu/sid8442-reverb2-VOiCES.wav,"[45, 10, 13, 57, 40]",33.0,test,3.3604639
http://eagles.soic.indiana.edu/sid8443-anchor-VOiCES.wav,"[72, 44, 70, 73, 27]",57.2,anchor,6.4725804
http://eagles.soic.indiana.edu/sid8443-clean-VOiCES.wav,"[89, 82, 90, 92, 88]",88.2,reference,8.171326
http://eagles.soic.indiana.edu/sid8443-reverb1-VOiCES.wav,"[13, 58, 52, 31, 34]",37.6,test,3.0594208
http://eagles.soic.indiana.edu/sid8443-reverb2-VOiCES.wav,"[9, 18, 33, 35, 15]",22.0,test,2.9510894
http://eagles.soic.indiana.edu/sid8444-anchor-VOiCES.wav,"[38, 36, 71, 54, 76]",55.0,anchor,6.0037622
http://eagles.soic.indiana.edu/sid8444-clean-VOiCES.wav,"[58, 74, 82, 65, 86]",73.0,reference,8.038705
http://eagles.soic.indiana.edu/sid8444-reverb1-VOiCES.wav,"[37, 11, 40, 39, 56]",36.6,test,1.4545869
http://eagles.soic.indiana.edu/sid8444-reverb2-VOiCES.wav,"[22, 11, 29, 40, 53]",31.0,test,2.2681534
http://eagles.soic.indiana.edu/sid8445-anchor-VOiCES.wav,"[49, 82, 72, 65, 80]",69.6,anchor,6.1638384
http://eagles.soic.indiana.edu/sid8445-clean-VOiCES.wav,"[95, 89, 89, 90, 85]",89.6,reference,8.308434
http://eagles.soic.indiana.edu/sid8445-reverb1-VOiCES.wav,"[22, 50, 48, 32, 25]",35.4,test,2.3243146
http://eagles.soic.indiana.edu/sid8445-reverb2-VOiCES.wav,"[32, 36, 27, 12, 45]",30.4,test,2.1099555
http://eagles.soic.indiana.edu/sid8446-anchor-VOiCES.wav,"[68, 47, 72, 50, 50]",57.4,anchor,7.135443
http://eagles.soic.indiana.edu/sid8446-clean-VOiCES.wav,"[88, 60, 83, 55, 70]",71.2,reference,9.026712
http://eagles.soic.indiana.edu/sid8446-reverb1-VOiCES.wav,"[50, 61, 44, 39, 20]",42.8,test,2.869713
http://eagles.soic.indiana.edu/sid8446-reverb2-VOiCES.wav,"[71, 39, 46, 43, 30]",45.8,test,4.1036882
http://eagles.soic.indiana.edu/sid8447-anchor-VOiCES.wav,"[1, 73, 78, 95, 67]",62.8,anchor,7.1576376
http://eagles.soic.indiana.edu/sid8447-clean-VOiCES.wav,"[1, 94, 88, 86, 76]",69.0,reference,8.716973
http://eagles.soic.indiana.edu/sid8447-reverb1-VOiCES.wav,"[1, 26, 59, 46, 16]",29.6,test,2.446659
http://eagles.soic.indiana.edu/sid8447-reverb2-VOiCES.wav,"[1, 11, 39, 59, 15]",25.0,test,3.1683378
http://eagles.soic.indiana.edu/sid8448-anchor-VOiCES.wav,"[69, 40, 71, 60, 28]",53.6,anchor,6.659821
http://eagles.soic.indiana.edu/sid8448-clean-VOiCES.wav,"[79, 75, 79, 91, 71]",79.0,reference,8.325833
http://eagles.soic.indiana.edu/sid8448-reverb1-VOiCES.wav,"[53, 18, 48, 25, 1]",29.0,test,2.8628135
http://eagles.soic.indiana.edu/sid8448-reverb2-VOiCES.wav,"[56, 23, 35, 15, 23]",30.4,test,2.9744627
http://eagles.soic.indiana.edu/sid8449-anchor-VOiCES.wav,"[89, 76, 78, 72, 92]",81.4,anchor,7.177866
http://eagles.soic.indiana.edu/sid8449-clean-VOiCES.wav,"[89, 100, 63, 61, 87]",80.0,reference,8.829926
http://eagles.soic.indiana.edu/sid8449-reverb1-VOiCES.wav,"[39, 59, 18, 18, 31]",33.0,test,3.0029633
http://eagles.soic.indiana.edu/sid8449-reverb2-VOiCES.wav,"[47, 42, 17, 6, 14]",25.2,test,3.3350582
http://eagles.soic.indiana.edu/sid8450-anchor-VOiCES.wav,"[84, 92, 91, 94, 51]",82.4,anchor,6.5053105
http://eagles.soic.indiana.edu/sid8450-clean-VOiCES.wav,"[81, 54, 80, 96, 82]",78.6,reference,8.282284
http://eagles.soic.indiana.edu/sid8450-reverb1-VOiCES.wav,"[17, 13, 28, 26, 10]",18.8,test,2.5371175
http://eagles.soic.indiana.edu/sid8450-reverb2-VOiCES.wav,"[21, 41, 46, 21, 13]",28.4,test,2.9469101
http://eagles.soic.indiana.edu/sid8451-anchor-VOiCES.wav,"[75, 56, 67, 77, 62]",67.4,anchor,6.6341023
http://eagles.soic.indiana.edu/sid8451-clean-VOiCES.wav,"[68, 82, 71, 85, 100]",81.2,reference,8.489378
http://eagles.soic.indiana.edu/sid8451-reverb1-VOiCES.wav,"[35, 23, 48, 9, 7]",24.4,test,2.4077797
http://eagles.soic.indiana.edu/sid8451-reverb2-VOiCES.wav,"[47, 43, 40, 18, 1]",29.8,test,3.3369071
http://eagles.soic.indiana.edu/sid8452-anchor-VOiCES.wav,"[63, 84, 79, 65, 87]",75.6,anchor,7.688153
http://eagles.soic.indiana.edu/sid8452-clean-VOiCES.wav,"[80, 93, 89, 90, 100]",90.4,reference,9.192587
http://eagles.soic.indiana.edu/sid8452-reverb1-VOiCES.wav,"[20, 16, 9, 8, 47]",20.0,test,3.033843
http://eagles.soic.indiana.edu/sid8452-reverb2-VOiCES.wav,"[31, 17, 34, 13, 51]",29.2,test,3.0562358
http://eagles.soic.indiana.edu/sid8453-anchor-VOiCES.wav,"[85, 51, 76, 77, 46]",67.0,anchor,7.0600257
http://eagles.soic.indiana.edu/sid8453-clean-VOiCES.wav,"[60, 97, 74, 89, 54]",74.8,reference,8.991225
http://eagles.soic.indiana.edu/sid8453-reverb1-VOiCES.wav,"[12, 28, 35, 42, 34]",30.2,test,2.710052
http://eagles.soic.indiana.edu/sid8453-reverb2-VOiCES.wav,"[6, 20, 28, 46, 42]",28.4,test,2.725154
http://eagles.soic.indiana.edu/sid8454-anchor-VOiCES.wav,"[70, 74, 73, 77, 93]",77.4,anchor,6.605691
http://eagles.soic.indiana.edu/sid8454-clean-VOiCES.wav,"[100, 93, 92, 100, 84]",93.8,reference,8.148115
http://eagles.soic.indiana.edu/sid8454-reverb1-VOiCES.wav,"[10, 47, 53, 46, 51]",41.4,test,2.0417554
http://eagles.soic.indiana.edu/sid8454-reverb2-VOiCES.wav,"[10, 15, 57, 35, 25]",28.4,test,3.1416044
http://eagles.soic.indiana.edu/sid8455-anchor-VOiCES.wav,"[62, 87, 45, 75, 70]",67.8,anchor,6.4145665
http://eagles.soic.indiana.edu/sid8455-clean-VOiCES.wav,"[100, 96, 100, 83, 100]",95.8,reference,8.340862
http://eagles.soic.indiana.edu/sid8455-reverb1-VOiCES.wav,"[28, 72, 20, 48, 30]",39.6,test,2.2269776
http://eagles.soic.indiana.edu/sid8455-reverb2-VOiCES.wav,"[35, 69, 19, 61, 17]",40.2,test,2.725121
http://eagles.soic.indiana.edu/sid8456-anchor-VOiCES.wav,"[41, 68, 54, 94, 70]",65.4,anchor,6.000128
http://eagles.soic.indiana.edu/sid8456-clean-VOiCES.wav,"[45, 81, 100, 88, 85]",79.8,reference,8.119083
http://eagles.soic.indiana.edu/sid8456-reverb1-VOiCES.wav,"[10, 53, 29, 15, 34]",28.2,test,2.3601196
http://eagles.soic.indiana.edu/sid8456-reverb2-VOiCES.wav,"[8, 50, 14, 10, 15]",19.4,test,2.521147
http://eagles.soic.indiana.edu/sid8457-anchor-VOiCES.wav,"[34, 80, 65, 48, 84]",62.2,anchor,7.0909443
http://eagles.soic.indiana.edu/sid8457-clean-VOiCES.wav,"[60, 80, 93, 56, 89]",75.6,reference,8.502661
http://eagles.soic.indiana.edu/sid8457-reverb1-VOiCES.wav,"[49, 75, 42, 38, 53]",51.4,test,2.9674072
http://eagles.soic.indiana.edu/sid8457-reverb2-VOiCES.wav,"[18, 20, 12, 23, 35]",21.6,test,3.1132307
http://eagles.soic.indiana.edu/sid8458-anchor-VOiCES.wav,"[35, 50, 87, 85, 73]",66.0,anchor,6.7645845
http://eagles.soic.indiana.edu/sid8458-clean-VOiCES.wav,"[57, 64, 94, 90, 82]",77.4,reference,8.241056
http://eagles.soic.indiana.edu/sid8458-reverb1-VOiCES.wav,"[31, 53, 89, 58, 56]",57.4,test,2.0695937
http://eagles.soic.indiana.edu/sid8458-reverb2-VOiCES.wav,"[17, 31, 48, 41, 50]",37.4,test,2.7431703
http://eagles.soic.indiana.edu/sid8459-anchor-VOiCES.wav,"[47, 28, 71, 75, 88]",61.8,anchor,7.15329
http://eagles.soic.indiana.edu/sid8459-clean-VOiCES.wav,"[55, 51, 87, 85, 90]",73.6,reference,8.472027
http://eagles.soic.indiana.edu/sid8459-reverb1-VOiCES.wav,"[42, 13, 45, 35, 9]",28.8,test,1.8098636
http://eagles.soic.indiana.edu/sid8459-reverb2-VOiCES.wav,"[37, 12, 30, 40, 12]",26.2,test,2.2950993
http://eagles.soic.indiana.edu/sid8460-anchor-VOiCES.wav,"[43, 73, 97, 75, 78]",73.2,anchor,6.2362742
http://eagles.soic.indiana.edu/sid8460-clean-VOiCES.wav,"[61, 97, 91, 91, 94]",86.8,reference,8.054967
http://eagles.soic.indiana.edu/sid8460-reverb1-VOiCES.wav,"[32, 24, 33, 51, 25]",33.0,test,2.1523273
http://eagles.soic.indiana.edu/sid8460-reverb2-VOiCES.wav,"[19, 49, 32, 14, 43]",31.4,test,2.9833107
http://eagles.soic.indiana.edu/sid8461-anchor-VOiCES.wav,"[45, 50, 47, 54, 41]",47.4,anchor,6.354435
http://eagles.soic.indiana.edu/sid8461-clean-VOiCES.wav,"[63, 74, 59, 39, 29]",52.8,reference,8.20932
http://eagles.soic.indiana.edu/sid8461-reverb1-VOiCES.wav,"[22, 23, 17, 26, 38]",25.2,test,2.9550457
http://eagles.soic.indiana.edu/sid8461-reverb2-VOiCES.wav,"[6, 28, 10, 49, 33]",25.2,test,2.4040394
http://eagles.soic.indiana.edu/sid8462-anchor-VOiCES.wav,"[79, 97, 69, 10, 59]",62.8,anchor,6.6619344
http://eagles.soic.indiana.edu/sid8462-clean-VOiCES.wav,"[72, 81, 84, 72, 76]",77.0,reference,8.695448
http://eagles.soic.indiana.edu/sid8462-reverb1-VOiCES.wav,"[55, 53, 29, 20, 13]",34.0,test,2.5538602
http://eagles.soic.indiana.edu/sid8462-reverb2-VOiCES.wav,"[51, 17, 33, 22, 11]",26.8,test,2.8412108
http://eagles.soic.indiana.edu/sid8463-anchor-VOiCES.wav,"[75, 88, 50, 74, 81]",73.6,anchor,7.127406
http://eagles.soic.indiana.edu/sid8463-clean-VOiCES.wav,"[95, 95, 75, 80, 85]",86.0,reference,8.655643
http://eagles.soic.indiana.edu/sid8463-reverb1-VOiCES.wav,"[25, 45, 42, 39, 41]",38.4,test,3.144845
http://eagles.soic.indiana.edu/sid8463-reverb2-VOiCES.wav,"[10, 57, 60, 50, 58]",47.0,test,3.102363
http://eagles.soic.indiana.edu/sid8464-anchor-VOiCES.wav,"[44, 35, 86, 64, 74]",60.6,anchor,6.6595798
http://eagles.soic.indiana.edu/sid8464-clean-VOiCES.wav,"[82, 84, 79, 87, 78]",82.0,reference,8.350919
http://eagles.soic.indiana.edu/sid8464-reverb1-VOiCES.wav,"[67, 23, 57, 32, 45]",44.8,test,1.8388863
http://eagles.soic.indiana.edu/sid8464-reverb2-VOiCES.wav,"[44, 15, 82, 4, 47]",38.4,test,2.6132996
http://eagles.soic.indiana.edu/sid8465-anchor-VOiCES.wav,"[37, 23, 76, 69, 64]",53.8,anchor,7.2700973
http://eagles.soic.indiana.edu/sid8465-clean-VOiCES.wav,"[13, 66, 91, 92, 81]",68.6,reference,8.839156
http://eagles.soic.indiana.edu/sid8465-reverb1-VOiCES.wav,"[17, 11, 72, 25, 32]",31.4,test,2.6536472
http://eagles.soic.indiana.edu/sid8465-reverb2-VOiCES.wav,"[13, 10, 35, 44, 21]",24.6,test,3.2811074
http://eagles.soic.indiana.edu/sid8466-anchor-VOiCES.wav,"[85, 27, 57, 50, 90]",61.8,anchor,6.507518
http://eagles.soic.indiana.edu/sid8466-clean-VOiCES.wav,"[92, 62, 81, 72, 78]",77.0,reference,8.153713
http://eagles.soic.indiana.edu/sid8466-reverb1-VOiCES.wav,"[99, 20, 23, 10, 24]",35.2,test,2.6792574
http://eagles.soic.indiana.edu/sid8466-reverb2-VOiCES.wav,"[72, 14, 44, 36, 19]",37.0,test,2.3434758
http://eagles.soic.indiana.edu/sid8467-anchor-VOiCES.wav,"[34, 80, 83, 100, 75]",74.4,anchor,7.0699677
http://eagles.soic.indiana.edu/sid8467-clean-VOiCES.wav,"[79, 75, 100, 92, 78]",84.8,reference,8.651515
http://eagles.soic.indiana.edu/sid8467-reverb1-VOiCES.wav,"[14, 20, 48, 23, 63]",33.6,test,3.042202
http://eagles.soic.indiana.edu/sid8467-reverb2-VOiCES.wav,"[7, 25, 48, 14, 28]",24.4,test,3.2877998
http://eagles.soic.indiana.edu/sid8468-anchor-VOiCES.wav,"[53, 96, 50, 37, 49]",57.0,anchor,6.3387823
http://eagles.soic.indiana.edu/sid8468-clean-VOiCES.wav,"[68, 97, 85, 66, 57]",74.6,reference,8.065877
http://eagles.soic.indiana.edu/sid8468-reverb1-VOiCES.wav,"[17, 82, 40, 47, 52]",47.6,test,2.346042
http://eagles.soic.indiana.edu/sid8468-reverb2-VOiCES.wav,"[14, 82, 10, 12, 40]",31.6,test,2.516253
http://eagles.soic.indiana.edu/sid8469-anchor-VOiCES.wav,"[51, 74, 79, 56, 68]",65.6,anchor,6.2271557
http://eagles.soic.indiana.edu/sid8469-clean-VOiCES.wav,"[78, 83, 75, 54, 79]",73.8,reference,8.117391
http://eagles.soic.indiana.edu/sid8469-reverb1-VOiCES.wav,"[18, 30, 45, 37, 39]",33.8,test,2.872213
http://eagles.soic.indiana.edu/sid8469-reverb2-VOiCES.wav,"[30, 78, 69, 15, 42]",46.8,test,3.6604183
http://eagles.soic.indiana.edu/sid8470-anchor-VOiCES.wav,"[81, 49, 78, 57, 77]",68.4,anchor,7.130335
http://eagles.soic.indiana.edu/sid8470-clean-VOiCES.wav,"[93, 61, 100, 84, 91]",85.8,reference,8.977192
